Date,Open,High,Low,Close,Adj Close,Volume
1984-12-21,1.601044,1.620810,1.601044,1.610927,0.534783,8565226
1984-12-24,1.620810,1.655400,1.620810,1.655400,0.549547,4859362
1984-12-26,1.655400,1.655400,1.640576,1.645517,0.546265,4892246
1984-12-27,1.640576,1.650459,1.640576,1.650459,0.547907,5438640
1984-12-28,1.650459,1.665283,1.645517,1.660342,0.551187,3807048
1984-12-31,1.660342,1.675166,1.645517,1.670225,0.554468,5006078
1985-01-02,1.660342,1.660342,1.596102,1.596102,0.529862,8269262
1985-01-03,1.596102,1.596102,1.536804,1.551629,0.515098,13237397
1985-01-04,1.551629,1.551629,1.526921,1.551629,0.515098,5772547
1985-01-07,1.541746,1.556570,1.526921,1.551629,0.515098,5226154
1985-01-08,1.556570,1.571395,1.556570,1.561512,0.518378,6159576
1985-01-09,1.556570,1.576336,1.556570,1.571395,0.521660,7588800
1985-01-10,1.561512,1.620810,1.556570,1.620810,0.538064,10639498
1985-01-11,1.610927,1.610927,1.591161,1.601044,0.531502,11643749
1985-01-14,1.596102,1.645517,1.591161,1.640576,0.544626,8021362
1985-01-15,1.655400,1.655400,1.620810,1.645517,0.546265,14699506
1985-01-16,1.655400,1.665283,1.630693,1.640576,0.544626,14398483
1985-01-17,1.650459,1.650459,1.576336,1.591161,0.528221,14717213
1985-01-18,1.581278,1.586219,1.531863,1.556570,0.516738,14148053
1985-01-21,1.566453,1.635634,1.566453,1.625751,0.539704,16376630
1985-01-22,1.650459,1.655400,1.581278,1.581278,0.524940,15111830
1985-01-23,1.576336,1.620810,1.571395,1.610927,0.534783,11982715
1985-01-24,1.615868,1.630693,1.591161,1.591161,0.528221,12526579
1985-01-25,1.601044,1.601044,1.561512,1.566453,0.520019,17009030
1985-01-28,1.561512,1.591161,1.556570,1.566453,0.524920,9840144
1985-01-29,1.556570,1.625751,1.551629,1.620810,0.543135,10118400
1985-01-30,1.601044,1.615868,1.566453,1.581278,0.529888,15827707
1985-01-31,1.571395,1.571395,1.551629,1.561512,0.523265,22543795
1985-02-01,1.556570,1.561512,1.546687,1.551629,0.519953,8547518
1985-02-04,1.561512,1.591161,1.551629,1.586219,0.531544,10303061
1985-02-05,1.581278,1.610927,1.581278,1.601044,0.536512,8663880
1985-02-06,1.591161,1.596102,1.586219,1.591161,0.533200,11198539
1985-02-07,1.596102,1.605985,1.591161,1.601044,0.536512,12329270
1985-02-08,1.601044,1.615868,1.596102,1.605985,0.538168,11967538
1985-02-11,1.610927,1.610927,1.586219,1.591161,0.533200,8039069
1985-02-12,1.586219,1.591161,1.571395,1.581278,0.529888,7166357
1985-02-13,1.576336,1.581278,1.566453,1.581278,0.529888,22063171
1985-02-14,1.581278,1.586219,1.556570,1.571395,0.526577,20494819
1985-02-15,1.576336,1.581278,1.561512,1.576336,0.528232,14717213
1985-02-19,1.576336,1.596102,1.561512,1.586219,0.531544,17173454
1985-02-20,1.576336,1.576336,1.536804,1.551629,0.519953,16718126
1985-02-21,1.541746,1.551629,1.526921,1.536804,0.514985,9845203
1985-02-22,1.546687,1.551629,1.512097,1.517038,0.508361,9673190
1985-02-25,1.512097,1.512097,1.487389,1.507155,0.505049,9718723
1985-02-26,1.502214,1.576336,1.497272,1.521980,0.510017,15104242
1985-02-27,1.561512,1.566453,1.546687,1.556570,0.521609,15238310
1985-02-28,1.586219,1.605985,1.581278,1.591161,0.533200,34554336
1985-03-01,1.605985,1.660342,1.586219,1.655400,0.554726,36021504
1985-03-04,1.660342,1.670225,1.630693,1.640576,0.549759,13454942
1985-03-05,1.650459,1.655400,1.625751,1.630693,0.546447,11600746
1985-03-06,1.630693,1.630693,1.605985,1.615868,0.541479,9002846
1985-03-07,1.605985,1.635634,1.591161,1.620810,0.543135,6394829
1985-03-08,1.630693,1.630693,1.601044,1.601044,0.536512,5036434
1985-03-11,1.596102,1.620810,1.566453,1.566453,0.524920,11408496
1985-03-12,1.566453,1.591161,1.566453,1.586219,0.531544,10649616
1985-03-13,1.576336,1.596102,1.576336,1.591161,0.533200,9824966
1985-03-14,1.586219,1.601044,1.586219,1.591161,0.533200,12453221
1985-03-15,1.591161,1.596102,1.571395,1.581278,0.529888,20671891
1985-03-18,1.581278,1.596102,1.566453,1.586219,0.531544,8957314
1985-03-19,1.596102,1.650459,1.591161,1.645517,0.551415,12119314
1985-03-20,1.650459,1.650459,1.625751,1.630693,0.546447,11939712
1985-03-21,1.635634,1.685049,1.630693,1.670225,0.559695,18321893
1985-03-22,1.680108,1.680108,1.650459,1.670225,0.559695,11648808
1985-03-25,1.665283,1.670225,1.645517,1.650459,0.553071,7657099
1985-03-26,1.660342,1.685049,1.645517,1.675166,0.561350,14352950
1985-03-27,1.689991,1.734464,1.689991,1.719639,0.576253,12809894
1985-03-28,1.724581,1.729522,1.689991,1.694932,0.567974,8630995
1985-03-29,1.699873,1.709756,1.689991,1.694932,0.567974,6850157
1985-04-01,1.694932,1.704815,1.694932,1.704815,0.571286,8132664
1985-04-02,1.704815,1.704815,1.685049,1.689991,0.566318,6786917
1985-04-03,1.689991,1.699873,1.675166,1.699873,0.569630,8537400
1985-04-04,1.694932,1.704815,1.680108,1.704815,0.571286,3887995
1985-04-08,1.704815,1.714698,1.699873,1.709756,0.572941,3910762
1985-04-09,1.714698,1.714698,1.685049,1.689991,0.566318,5570179
1985-04-10,1.699873,1.699873,1.670225,1.675166,0.561350,5395637
1985-04-11,1.685049,1.689991,1.675166,1.680108,0.563006,9880618
1985-04-12,1.675166,1.680108,1.655400,1.660342,0.556383,4806240
1985-04-15,1.665283,1.694932,1.650459,1.694932,0.567974,10515547
1985-04-16,1.709756,1.729522,1.699873,1.724581,0.577910,22316131
1985-04-17,1.739405,1.769054,1.734464,1.754230,0.587845,17643960
1985-04-18,1.778937,1.778937,1.759171,1.759171,0.589500,14277062
1985-04-19,1.754230,1.769054,1.749288,1.769054,0.592812,6058392
1985-04-22,1.778937,1.778937,1.749288,1.764113,0.591156,9116678
1985-04-23,1.754230,1.778937,1.749288,1.769054,0.592812,11628571
1985-04-24,1.769054,1.783879,1.764113,1.778937,0.596124,9979272
1985-04-25,1.769054,1.769054,1.724581,1.759171,0.589500,23110426
1985-04-26,1.764113,1.764113,1.739405,1.744347,0.584533,8754946
1985-04-29,1.749288,1.769054,1.749288,1.754230,0.587845,9819907
1985-04-30,1.749288,1.759171,1.734464,1.759171,0.589500,14669150
1985-05-01,1.764113,1.764113,1.719639,1.719639,0.576253,6809683
1985-05-02,1.719639,1.744347,1.719639,1.744347,0.584533,4302850
1985-05-03,1.749288,1.773996,1.749288,1.773996,0.594468,10396656
1985-05-06,1.773996,1.788820,1.759171,1.759171,0.589500,6875453
1985-05-07,1.769054,1.783879,1.764113,1.783879,0.597780,9162211
1985-05-08,1.778937,1.798703,1.769054,1.798703,0.602748,13993747
1985-05-09,1.793762,1.813528,1.793762,1.808586,0.606059,17110214
1985-05-10,1.828352,1.867884,1.823411,1.853060,0.620963,22384430
1985-05-13,1.858001,1.872826,1.853060,1.858001,0.622618,15559570
1985-05-14,1.867884,1.872826,1.848118,1.862943,0.624275,13222219
1985-05-15,1.853060,1.892592,1.853060,1.882709,0.630898,12718829
1985-05-16,1.892592,1.897533,1.882709,1.882709,0.630898,6116573
1985-05-17,1.887650,1.932124,1.877767,1.917299,0.642489,12169906
1985-05-20,1.961773,1.971656,1.927182,1.961773,0.662446,25296000
1985-05-21,1.956831,1.981539,1.951890,1.966714,0.664115,13465061
1985-05-22,1.966714,2.011188,1.951890,2.001305,0.675795,23272320
1985-05-23,1.991422,2.001305,1.966714,1.966714,0.664115,11155536
1985-05-24,1.966714,1.966714,1.932124,1.942007,0.655772,7515442
1985-05-28,1.956831,1.971656,1.907416,1.922241,0.649097,10803922
1985-05-29,1.912358,1.927182,1.877767,1.922241,0.649097,17537717
1985-05-30,1.922241,1.956831,1.917299,1.932124,0.652434,13745846
1985-05-31,1.937065,1.991422,1.927182,1.976597,0.667452,20527704
1985-06-03,1.986480,1.996363,1.946948,1.961773,0.662446,12825072
1985-06-04,1.956831,1.961773,1.922241,1.946948,0.657440,9708605
1985-06-05,1.946948,1.951890,1.877767,1.877767,0.634079,26560800
1985-06-06,1.858001,1.917299,1.853060,1.912358,0.645760,15089064
1985-06-07,1.917299,1.922241,1.897533,1.907416,0.644091,11620982
1985-06-10,1.907416,1.942007,1.897533,1.937065,0.654103,6979166
1985-06-11,1.946948,1.951890,1.897533,1.907416,0.644091,10667323
1985-06-12,1.912358,1.912358,1.872826,1.872826,0.632411,7717810
1985-06-13,1.872826,1.892592,1.867884,1.882709,0.635748,16500581
1985-06-14,1.897533,1.897533,1.872826,1.892592,0.639085,10877280
1985-06-17,1.897533,1.917299,1.882709,1.912358,0.645760,4760707
1985-06-18,1.922241,1.937065,1.902475,1.927182,0.650766,9620069
1985-06-19,1.927182,1.942007,1.922241,1.927182,0.650766,9539122
1985-06-20,1.932124,1.937065,1.897533,1.922241,0.649097,7105646
1985-06-21,1.922241,1.951890,1.922241,1.951890,0.659109,10528195
1985-06-24,1.937065,1.966714,1.927182,1.966714,0.664115,6483365
1985-06-25,1.956831,1.976597,1.951890,1.966714,0.664115,8476690
1985-06-26,1.971656,1.981539,1.956831,1.971656,0.665784,5339986
1985-06-27,1.991422,2.026012,1.966714,1.991422,0.672459,20800901
1985-06-28,1.986480,1.986480,1.942007,1.956831,0.660778,5934442
1985-07-01,1.951890,1.956831,1.912358,1.937065,0.654103,4793592
1985-07-02,1.932124,1.932124,1.902475,1.907416,0.644091,9830026
1985-07-03,1.917299,1.917299,1.877767,1.912358,0.645760,5896498
1985-07-05,1.922241,1.937065,1.912358,1.922241,0.649097,3503496
1985-07-08,1.932124,1.932124,1.892592,1.907416,0.644091,11345256
1985-07-09,1.917299,1.937065,1.902475,1.932124,0.652434,14537611
1985-07-10,1.946948,2.035895,1.942007,2.035895,0.687476,22680394
1985-07-11,2.035895,2.080368,2.011188,2.065544,0.697487,25953696
1985-07-12,2.080368,2.085310,2.055661,2.055661,0.694150,8638584
1985-07-15,2.060602,2.100134,2.045778,2.075427,0.700824,9781963
1985-07-16,2.080368,2.095193,2.075427,2.085310,0.704162,12594878
1985-07-17,2.119900,2.124842,2.085310,2.085310,0.704162,15134597
1985-07-18,2.075427,2.080368,2.050719,2.055661,0.694150,12162317
1985-07-19,2.055661,2.065544,2.045778,2.055661,0.694150,4872010
1985-07-22,2.060602,2.060602,2.035895,2.040836,0.689145,5221094
1985-07-23,2.035895,2.045778,2.016129,2.030954,0.685807,13181746
1985-07-24,2.040836,2.045778,1.991422,2.001305,0.675795,8178197
1985-07-25,1.991422,2.001305,1.946948,1.976597,0.667452,7942944
1985-07-26,1.961773,1.986480,1.956831,1.961773,0.667385,4464744
1985-07-29,1.966714,1.971656,1.867884,1.867884,0.635445,18749395
1985-07-30,1.877767,1.902475,1.877767,1.887650,0.642169,11959949
1985-07-31,1.882709,1.917299,1.882709,1.907416,0.648893,10917754
1985-08-01,1.917299,1.956831,1.907416,1.951890,0.664023,12306504
1985-08-02,1.946948,1.951890,1.937065,1.946948,0.662342,3893054
1985-08-05,1.942007,1.956831,1.932124,1.956831,0.665704,6870394
1985-08-06,1.961773,1.966714,1.867884,1.882709,0.640488,11522328
1985-08-07,1.882709,1.917299,1.877767,1.897533,0.645531,9255806
1985-08-08,1.897533,1.937065,1.892592,1.917299,0.652256,7201771
1985-08-09,1.927182,1.932124,1.902475,1.927182,0.655617,9536592
1985-08-12,1.932124,1.951890,1.927182,1.942007,0.660661,5598005
1985-08-13,1.946948,1.961773,1.927182,1.942007,0.660661,8102309
1985-08-14,1.951890,1.951890,1.917299,1.932124,0.657299,4664582
1985-08-15,1.937065,1.942007,1.902475,1.907416,0.648893,6703440
1985-08-16,1.902475,1.917299,1.892592,1.897533,0.645531,5345045
1985-08-19,1.907416,1.917299,1.897533,1.897533,0.645531,5271686
1985-08-20,1.902475,1.932124,1.897533,1.932124,0.657299,23854128
1985-08-21,1.942007,1.961773,1.932124,1.961773,0.667385,12357096
1985-08-22,1.966714,1.966714,1.912358,1.917299,0.652256,5830728
1985-08-23,1.917299,1.922241,1.867884,1.887650,0.642169,10070338
1985-08-26,1.867884,1.872826,1.848118,1.862943,0.633764,7282718
1985-08-27,1.872826,1.897533,1.858001,1.897533,0.645531,10239821
1985-08-28,1.897533,1.912358,1.892592,1.907416,0.648893,3624917
1985-08-29,1.912358,1.917299,1.897533,1.907416,0.648893,3566736
1985-08-30,1.902475,1.907416,1.872826,1.902475,0.647212,5302042
1985-09-03,1.907416,1.907416,1.877767,1.892592,0.643850,2377824
1985-09-04,1.887650,1.892592,1.858001,1.867884,0.635445,6364474
1985-09-05,1.877767,1.902475,1.877767,1.892592,0.643850,21268877
1985-09-06,1.902475,1.927182,1.902475,1.917299,0.652256,6683203
1985-09-09,1.927182,1.937065,1.907416,1.912358,0.650574,6513720
1985-09-10,1.912358,1.917299,1.877767,1.877767,0.638806,5236272
1985-09-11,1.882709,1.882709,1.833294,1.848118,0.628721,5815550
1985-09-12,1.853060,1.862943,1.813528,1.813528,0.616953,6637670
1985-09-13,1.823411,1.833294,1.783879,1.798703,0.611910,9663072
1985-09-16,1.808586,1.808586,1.793762,1.803645,0.613591,3280891
1985-09-17,1.798703,1.803645,1.764113,1.769054,0.601823,8537400
1985-09-18,1.764113,1.773996,1.744347,1.759171,0.598461,15003058
1985-09-19,1.759171,1.803645,1.739405,1.778937,0.605185,17163336
1985-09-20,1.793762,1.803645,1.788820,1.788820,0.608547,19475390
1985-09-23,1.858001,1.867884,1.833294,1.867884,0.635445,25953696
1985-09-24,1.877767,1.897533,1.843177,1.843177,0.627039,18691214
1985-09-25,1.848118,1.853060,1.818469,1.838235,0.625358,10978464
1985-09-26,1.828352,1.853060,1.818469,1.853060,0.630402,5436110
1985-09-30,1.872826,1.877767,1.858001,1.872826,0.637125,7588800
1985-10-01,1.877767,1.937065,1.872826,1.937065,0.658980,8347680
1985-10-02,1.937065,1.937065,1.858001,1.872826,0.637125,25801920
1985-10-03,1.867884,1.867884,1.833294,1.867884,0.635445,8160490
1985-10-04,1.838235,1.867884,1.823411,1.848118,0.628721,10373890
1985-10-07,1.833294,1.833294,1.803645,1.808586,0.615272,8238907
1985-10-08,1.803645,1.808586,1.754230,1.808586,0.615272,17365704
1985-10-09,1.788820,1.808586,1.778937,1.793762,0.610229,9948917
1985-10-10,1.798703,1.803645,1.759171,1.769054,0.601823,16255210
1985-10-11,1.769054,1.813528,1.769054,1.813528,0.616953,8658821
1985-10-14,1.818469,1.818469,1.729522,1.798703,0.611910,20641536
1985-10-15,1.818469,1.823411,1.764113,1.793762,0.610229,14540141
1985-10-16,1.788820,1.818469,1.778937,1.818469,0.618634,15842885
1985-10-17,1.813528,1.818469,1.759171,1.778937,0.605185,21787445
1985-10-18,1.759171,1.764113,1.744347,1.759171,0.598461,7738046
1985-10-21,1.764113,1.788820,1.759171,1.788820,0.608547,5183150
1985-10-22,1.788820,1.798703,1.773996,1.773996,0.603504,7394021
1985-10-23,1.783879,1.793762,1.769054,1.788820,0.608547,5694130
1985-10-24,1.788820,1.788820,1.769054,1.778937,0.605185,5754840
1985-10-25,1.773996,1.788820,1.773996,1.773996,0.603504,3581914
1985-10-28,1.764113,1.788820,1.764113,1.778937,0.605185,5600534
1985-10-29,1.783879,1.793762,1.778937,1.778937,0.605185,11610864
1985-10-30,1.778937,1.823411,1.778937,1.818469,0.618634,20193797
1985-10-31,1.823411,1.838235,1.808586,1.808586,0.615272,15078946
1985-11-01,1.813528,1.867884,1.813528,1.867884,0.635445,14211293
1985-11-04,1.862943,1.882709,1.858001,1.862943,0.633764,8375506
1985-11-05,1.867884,1.917299,1.862943,1.907416,0.648893,9799670
1985-11-06,1.917299,1.917299,1.887650,1.897533,0.645531,16047782
1985-11-07,1.902475,1.927182,1.892592,1.897533,0.645531,15787234
1985-11-08,1.902475,1.932124,1.892592,1.927182,0.655617,8711942
1985-11-11,1.927182,1.956831,1.922241,1.956831,0.665704,12511402
1985-11-12,1.976597,1.996363,1.966714,1.981539,0.674110,21438360
1985-11-13,1.971656,1.986480,1.966714,1.976597,0.672428,10722974
1985-11-14,1.971656,1.981539,1.961773,1.976597,0.672428,10434600
1985-11-15,1.961773,1.976597,1.946948,1.961773,0.672361,11879002
1985-11-18,1.956831,1.986480,1.956831,1.986480,0.680828,14370658
1985-11-19,1.991422,2.001305,1.971656,1.981539,0.679135,10773566
1985-11-20,1.991422,1.991422,1.986480,1.991422,0.682522,5081966
1985-11-21,2.001305,2.040836,1.996363,2.035895,0.697765,11658926
1985-11-22,2.040836,2.065544,1.981539,1.996363,0.684216,22417315
1985-11-25,2.001305,2.001305,1.976597,1.996363,0.684216,7024699
1985-11-26,2.006246,2.065544,2.001305,2.040836,0.699458,11618453
1985-11-27,2.045778,2.114959,2.040836,2.105076,0.721475,17962690
1985-11-29,2.114959,2.129783,2.090251,2.110017,0.723168,8969962
1985-12-02,2.105076,2.105076,2.045778,2.060602,0.706232,7495205
1985-12-03,2.050719,2.075427,2.040836,2.065544,0.707926,5317219
1985-12-04,2.070485,2.139666,2.065544,2.134725,0.731637,14251766
1985-12-05,2.134725,2.149549,2.095193,2.095193,0.718088,21177811
1985-12-06,2.080368,2.095193,2.035895,2.050719,0.702845,11780347
1985-12-09,2.055661,2.085310,2.055661,2.075427,0.711313,12195202
1985-12-10,2.080368,2.105076,2.070485,2.090251,0.716394,9212803
1985-12-11,2.100134,2.114959,2.090251,2.114959,0.724863,9192566
1985-12-12,2.119900,2.159432,2.119900,2.144608,0.735024,12109195
1985-12-13,2.154491,2.218730,2.154491,2.203906,0.755347,11598216
1985-12-16,2.208847,2.223672,2.065544,2.149549,0.736717,21420653
1985-12-17,2.154491,2.154491,2.095193,2.095193,0.718088,17975338
1985-12-18,2.110017,2.124842,2.050719,2.070485,0.709620,11269368
1985-12-19,2.070485,2.129783,2.060602,2.100134,0.719781,13821734
1985-12-20,2.105076,2.124842,2.085310,2.095193,0.718088,16288094
1985-12-23,1.937065,1.986480,1.877767,1.981539,0.679135,62911152
1985-12-24,1.986480,2.001305,1.966714,1.981539,0.679135,20044550
1985-12-26,1.981539,2.021071,1.956831,1.986480,0.680828,7849349
1985-12-27,1.996363,2.006246,1.981539,2.006246,0.687603,10722974
1985-12-30,2.001305,2.006246,1.976597,1.991422,0.682522,7449672
1985-12-31,1.991422,2.011188,1.981539,2.001305,0.685910,5969856
1986-01-02,2.001305,2.001305,1.971656,1.976597,0.677441,9422760
1986-01-03,1.976597,1.996363,1.976597,1.991422,0.682522,11461618
1986-01-06,1.996363,2.006246,1.976597,1.996363,0.684216,9771845
1986-01-07,2.006246,2.055661,2.006246,2.055661,0.704539,11438851
1986-01-08,2.065544,2.095193,2.016129,2.035895,0.697765,16126200
1986-01-09,1.976597,1.996363,1.942007,1.976597,0.677441,25801920
1986-01-10,1.971656,1.976597,1.927182,1.937065,0.663892,14299829
1986-01-13,1.932124,1.961773,1.917299,1.961773,0.672361,10884869
1986-01-14,1.971656,1.976597,1.937065,1.946948,0.667280,9172330
1986-01-15,1.937065,1.942007,1.912358,1.927182,0.660505,10566139
1986-01-16,1.932124,1.971656,1.922241,1.966714,0.674054,17838739
1986-01-17,1.976597,1.976597,1.956831,1.976597,0.677441,12981907
1986-01-20,1.966714,1.981539,1.917299,1.942007,0.665587,24005904
1986-01-21,1.932124,1.932124,1.877767,1.887650,0.646957,38829360
1986-01-22,1.887650,1.907416,1.853060,1.867884,0.640182,22607035
1986-01-23,1.853060,1.872826,1.833294,1.872826,0.641876,25801920
1986-01-24,1.872826,1.877767,1.853060,1.858001,0.636795,17891861
1986-01-27,1.877767,1.882709,1.828352,1.877767,0.649233,16389278
1986-01-28,1.882709,1.961773,1.877767,1.961773,0.678278,15369850
1986-01-29,1.961773,1.986480,1.946948,1.951890,0.674861,22857466
1986-01-30,1.907416,1.956831,1.862943,1.882709,0.650941,43281456
1986-01-31,1.872826,1.922241,1.867884,1.912358,0.661193,23967960
1986-02-03,1.912358,1.937065,1.902475,1.937065,0.669735,12820013
1986-02-04,1.942007,1.956831,1.922241,1.937065,0.669735,14191056
1986-02-05,1.937065,1.937065,1.907416,1.927182,0.666318,11292134
1986-02-06,1.932124,1.937065,1.902475,1.937065,0.669735,16045253
1986-02-07,1.927182,1.976597,1.902475,1.971656,0.681695,22564032
1986-02-10,1.986480,2.006246,1.976597,1.991422,0.688529,15400205
1986-02-11,2.001305,2.035895,1.996363,2.016129,0.697071,14588203
1986-02-12,2.021071,2.030954,1.976597,1.991422,0.688529,15913714
1986-02-13,1.996363,1.996363,1.966714,1.986480,0.686820,8489338
1986-02-14,1.996363,2.035895,1.976597,2.035895,0.703905,12997085
1986-02-18,2.030954,2.070485,2.016129,2.070485,0.715864,16214736
1986-02-19,2.065544,2.080368,2.040836,2.050719,0.709030,9802200
1986-02-20,2.040836,2.060602,2.030954,2.055661,0.710739,12655589
1986-02-21,2.060602,2.139666,2.060602,2.060602,0.712447,11529917
1986-02-24,2.060602,2.105076,2.055661,2.085310,0.720990,13052736
1986-02-25,2.090251,2.095193,2.060602,2.070485,0.715864,14201174
1986-02-26,2.070485,2.075427,2.035895,2.040836,0.705613,11990304
1986-02-27,2.040836,2.085310,2.021071,2.065544,0.714156,21587606
1986-02-28,2.095193,2.218730,2.080368,2.189081,0.756868,44419776
1986-03-03,2.198964,2.198964,2.164374,2.174257,0.751744,19070654
1986-03-04,2.184140,2.194023,2.114959,2.144608,0.741492,15885888
1986-03-05,2.114959,2.124842,2.055661,2.085310,0.720990,19214842
1986-03-06,2.095193,2.119900,2.045778,2.100134,0.726115,27572640
1986-03-07,2.095193,2.134725,2.095193,2.134725,0.738075,14239118
1986-03-10,2.139666,2.184140,2.129783,2.184140,0.755160,12592349
1986-03-11,2.189081,2.263204,2.179198,2.248379,0.777371,27066720
1986-03-12,2.238496,2.253321,2.208847,2.208847,0.763703,11823350
1986-03-13,2.198964,2.228613,2.179198,2.228613,0.770537,9723782
1986-03-14,2.243438,2.258262,2.233555,2.253321,0.779079,14899344
1986-03-17,2.253321,2.258262,2.228613,2.258262,0.780788,10851984
1986-03-18,2.253321,2.282970,2.253321,2.278028,0.787622,10955698
1986-03-19,2.287911,2.307677,2.263204,2.282970,0.789330,13735728
1986-03-20,2.302736,2.347209,2.297794,2.332385,0.806416,21129749
1986-03-21,2.342268,2.386741,2.302736,2.322502,0.802999,22938413
1986-03-24,2.322502,2.332385,2.307677,2.322502,0.802999,12073781
1986-03-25,2.322502,2.322502,2.292853,2.302736,0.796165,6991814
1986-03-26,2.317560,2.362034,2.307677,2.357092,0.814958,6627552
1986-03-27,2.371917,2.411448,2.366975,2.401565,0.830334,12005482
1986-03-31,2.391682,2.401565,2.366975,2.376858,0.821792,6867864
1986-04-01,2.376858,2.396624,2.322502,2.322502,0.802999,10649616
1986-04-02,2.317560,2.317560,2.292853,2.312619,0.799581,8428627
1986-04-03,2.322502,2.332385,2.307677,2.317560,0.801290,10897517
1986-04-04,2.307677,2.317560,2.223672,2.223672,0.768829,17585779
1986-04-07,2.213789,2.238496,2.189081,2.218730,0.767119,11297194
1986-04-08,2.228613,2.273087,2.223672,2.263204,0.782497,8762534
1986-04-09,2.292853,2.312619,2.282970,2.292853,0.792748,9025613
1986-04-10,2.292853,2.342268,2.292853,2.342268,0.809832,7955592
1986-04-11,2.362034,2.371917,2.347209,2.357092,0.814958,7892352
1986-04-14,2.357092,2.381799,2.357092,2.371917,0.820084,5807962
1986-04-15,2.357092,2.371917,2.352151,2.366975,0.818375,4621579
1986-04-16,2.386741,2.460863,2.371917,2.460863,0.850837,12564523
1986-04-17,2.460863,2.530044,2.450980,2.525103,0.873047,16880021
1986-04-18,2.520161,2.530044,2.500395,2.525103,0.873047,9015494
1986-04-21,2.534986,2.539927,2.515220,2.525103,0.873047,6594667
1986-04-22,2.544869,2.564635,2.500395,2.505337,0.866213,11722166
1986-04-23,2.505337,2.505337,2.465805,2.475688,0.855962,6010330
1986-04-24,2.475688,2.559693,2.470746,2.510278,0.867922,9286162
1986-04-25,2.510278,2.515220,2.436156,2.450980,0.847419,8403331
1986-04-28,2.441097,2.450980,2.411448,2.441097,0.844003,4722763
1986-04-29,2.441097,2.441097,2.312619,2.386741,0.825209,8471630
1986-04-30,2.396624,2.401565,2.337326,2.342268,0.809832,9473352
1986-05-01,2.337326,2.357092,2.327443,2.337326,0.808124,13715491
1986-05-02,2.337326,2.366975,2.332385,2.357092,0.814958,14155642
1986-05-05,2.357092,2.426273,2.357092,2.426273,0.838877,7429435
1986-05-06,2.421331,2.421331,2.381799,2.396624,0.828626,4687349
1986-05-07,2.386741,2.391682,2.357092,2.376858,0.821792,7082880
1986-05-08,2.376858,2.381799,2.352151,2.366975,0.818375,8036539
1986-05-09,2.362034,2.391682,2.357092,2.381799,0.823500,6389770
1986-05-12,2.376858,2.396624,2.371917,2.376858,0.821792,5580298
1986-05-13,2.376858,2.381799,2.347209,2.352151,0.813249,7285248
1986-05-14,2.347209,2.352151,2.317560,2.347209,0.817172,13998806
1986-05-15,2.352151,2.362034,2.322502,2.322502,0.808570,5185680
1986-05-16,2.322502,2.327443,2.268145,2.282970,0.794807,11767699
1986-05-19,2.292853,2.312619,2.268145,2.302736,0.801689,6961459
1986-05-20,2.302736,2.381799,2.297794,2.381799,0.829214,10733093
1986-05-21,2.371917,2.376858,2.357092,2.366975,0.824054,5815550
1986-05-22,2.366975,2.421331,2.362034,2.416390,0.841257,12842779
1986-05-23,2.396624,2.436156,2.386741,2.411448,0.839536,8990198
1986-05-27,2.416390,2.500395,2.416390,2.490512,0.867063,9301339
1986-05-28,2.505337,2.510278,2.460863,2.465805,0.858460,10530725
1986-05-29,2.470746,2.520161,2.455922,2.510278,0.873944,10862102
1986-05-30,2.485571,2.505337,2.475688,2.485571,0.865342,5987563
1986-06-02,2.490512,2.490512,2.450980,2.465805,0.858460,6587078
1986-06-03,2.460863,2.470746,2.446039,2.465805,0.858460,5511998
1986-06-04,2.465805,2.470746,2.396624,2.416390,0.841257,6736325
1986-06-05,2.416390,2.436156,2.401565,2.411448,0.839536,8028950
1986-06-06,2.470746,2.530044,2.460863,2.510278,0.873944,21982224
1986-06-09,2.505337,2.520161,2.441097,2.460863,0.856740,12630293
1986-06-10,2.450980,2.505337,2.450980,2.495454,0.868783,9369638
1986-06-11,2.505337,2.584401,2.505337,2.559693,0.891147,18754454
1986-06-12,2.559693,2.614050,2.559693,2.604167,0.906630,15976954
1986-06-13,2.604167,2.623933,2.599225,2.614050,0.910071,13047677
1986-06-16,2.633816,2.707938,2.633816,2.707938,0.942758,16862314
1986-06-17,2.698055,2.702997,2.653582,2.668406,0.928995,11436322
1986-06-18,2.668406,2.707938,2.618991,2.688172,0.935877,12225557
1986-06-19,2.688172,2.727704,2.688172,2.698055,0.939318,10292942
1986-06-20,2.698055,2.727704,2.693114,2.727704,0.949640,11509680
1986-06-23,2.717821,2.777119,2.712880,2.742528,0.954800,10857043
1986-06-24,2.742528,2.762294,2.732645,2.732645,0.951360,11403437
1986-06-25,2.742528,2.791943,2.742528,2.757353,0.959962,12564523
1986-06-26,2.767236,2.787002,2.747470,2.782060,0.968563,8256614
1986-06-27,2.796885,2.816651,2.796885,2.811709,0.978886,10320768
1986-06-30,2.811709,2.861124,2.806768,2.826534,0.984047,8332502
1986-07-01,2.821592,2.871007,2.806768,2.871007,0.999530,10664794
1986-07-02,2.861124,2.875949,2.846300,2.866066,0.997810,9245688
1986-07-03,2.875949,2.880890,2.846300,2.875949,1.001251,5904086
1986-07-07,2.875949,2.875949,2.717821,2.717821,0.946199,14062046
1986-07-08,2.707938,2.707938,2.589342,2.633816,0.916952,18352248
